x,y,positive,negative,anger_emolex,anticipation,disgust,fear,joy,sadness,surprise,trust,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,epoch,author
161.470265942,17.929351729,47.5729121723,11.750441672,33.1957907606,11.5992354313,18.9408766511,33.8880779645,41.3179551038,37.0921101471,58.8777130757,46.5483658179,61.2763236899,62.9023994327,44.0895017435,32.3002421307,19.5684709404,24.1702384752,57.0601477254,14.8589441339,27.6349224287,34.7939792996,25.4591377902,55.3348492179,42.1530186617,37.2694465962,65.5128759003,33.8150599455,42.9711977036,30.2242579873,35.5156097936,14.8406056983,25.7293656778,15.597703238,14.0742619011,11.5857123871,11.6664695554,7.66304564879,5.29703449277,26.2735340489,26.834376854,25.128203636,9.22319473796,53.9478555186,26.4565587734,70.1168225067,43.2406146639,45.9414895919,44.5521392428,32.6481461744,24.7952754448,30.8655814514,12.9369454507,24.6103856077,11.8255430272,14.2147465682,5.55802879027,5.25311481023,3.59849015052,1.58881140396,0.160750753671,2.03682141613,6.36847065942,0.0,enlightment,JacquesCasanovadeSeingal
107.783239206,14.0071300243,43.5371116988,8.83895122118,21.0438151491,8.6142303265,20.9838398074,20.024862136,28.8999091297,23.1486019664,35.4877520574,52.9922064345,43.5581502915,44.8305975151,31.2854272646,15.8500256805,10.2470955502,17.3111743029,41.0524730264,19.9049272626,12.4720821048,13.8229688541,31.8459678624,39.1149321355,24.3731087288,29.1271396681,26.9363465842,28.3290333032,31.6382748433,23.9683402173,21.7690847159,12.6902410339,12.2724927757,7.267547004,17.8722866885,8.06651550727,11.564206029,3.7382773782,11.9574469723,31.2606597406,30.2394225903,15.0426622424,14.2572155042,58.6229741489,17.7394042641,43.3390599561,35.3231536345,37.7969682544,48.2338182765,32.0909599586,26.6362564845,34.9853459111,14.4686111389,44.0447624865,25.5983098664,18.3576357795,10.9404575715,4.83818409623,4.8300761881,4.16367552046,0.0803886379107,2.59966435515,7.23259309722,0.0,renaissance,SamuelPepysTranslatorMynorsBrightEditorWheatley
153.893470644,-6.14879160696,40.47240578,13.064601705,36.21424205,9.45354219756,22.6498217134,36.1947810233,30.4127217233,39.7415672992,50.7425508584,38.6312013044,49.3306496114,41.9626129242,49.9929771421,36.5680488297,22.2451864258,30.9892389768,47.1525935874,7.038224153,21.3179858903,15.8879719353,37.2033766203,46.2608551807,35.8869328787,33.2842090678,38.9260148419,40.3357692332,34.3681524954,25.551940891,49.8498565794,20.8346215416,33.7938580329,23.1427844605,17.777903336,21.9165121416,16.1120259095,7.88969208035,3.48964128489,21.631697099,16.258094649,29.0366977816,8.89561949632,40.4010184115,19.2625943052,60.8220928209,38.83780797,32.7971115741,51.6151254987,30.7045269847,32.0859292145,32.7353649973,18.5446527012,25.809036553,11.2151393078,12.455763709,3.90932053463,6.03545552884,4.29765870683,4.74182135166,0.383399786055,3.19301388267,4.70333608723,0.809289232935,romantic,DavidChristieMurray
127.994690235,-20.0393785434,46.6082498808,10.5526468553,32.1881528654,9.20180702296,14.9024731898,35.1811974253,28.0451830608,31.9086179329,42.7327238669,46.7562527645,47.3089947132,41.5055953074,46.0571702909,28.4210669274,20.4242377727,27.7087578875,47.0555681099,9.22313825614,19.1286281805,15.2405086093,38.5309930905,40.7620688838,28.4995314622,36.8300218055,32.9749204208,27.1344490617,35.2099989824,20.8053679889,26.7236326778,12.7001875631,16.6313071032,11.6727002329,12.3535208425,13.5687973038,11.4627778132,3.36713188964,3.2381509026,24.1994092256,16.7871174068,30.1866985874,11.4215717138,41.903733265,20.7639889923,61.0313973908,21.0271083266,28.0767399822,51.5732009644,29.6424292857,28.5129053252,38.6217439962,13.0557204648,15.7840957046,10.7590935351,9.14272117708,3.24145538777,7.60808075729,3.03441414552,0.986387983874,0.0,1.18854325751,6.57765302222,0.0,enlightment,Constan
71.970090382,-21.9692050481,41.2740626617,13.2595025515,41.5308034905,8.30153720539,19.4457361798,45.7141104044,19.3324393168,32.9921053289,33.2201612575,44.8518570644,35.7313301159,29.7065060539,37.741730761,23.0959365493,22.3676215694,16.9725502713,31.6724215855,4.65453793379,13.2009701227,2.73656818965,19.737197704,37.0011522861,22.4998034479,35.0496305264,23.5940035159,29.6419126964,37.5355132193,22.2595941773,13.8418098574,6.27134131679,8.16088550523,7.47079427822,10.7334940102,9.97720217142,11.1987420336,4.13862067483,3.12850035167,25.8112579445,16.1608471938,28.7461927025,14.4189370218,30.8444900068,24.1028917136,15.659081705,36.5163299432,21.5931902088,43.6934814922,16.5723929153,30.0862855078,25.6298540593,23.9664150623,16.4932029076,7.07026665649,14.6183052537,8.24552097309,5.89546641189,2.24478310898,1.41504224419,0.0712153741426,1.33590547384,4.03443587446,0.0,romantic,HippolyteATaine
186.209364252,-4.42925981401,28.1084043854,12.4113128242,38.878957399,8.42621939043,22.4166200991,37.80159232,21.2256232257,36.3983722752,45.1342580441,28.3704961336,49.1440131109,36.2452540811,60.539836847,39.4346721739,23.3293716589,45.9956628678,52.5352378319,8.15903591178,23.5427067199,12.597742377,40.0046431753,42.351406768,31.6231572599,28.4075698789,49.2805367754,33.9389482596,32.5122261712,22.2978670957,68.9280893426,26.3221058153,50.9732112219,36.3958964405,19.2220081427,24.780962755,16.1846181509,6.53733117513,4.01987581351,25.9343928519,20.0005309184,21.6510133465,12.1274965837,48.0480372381,21.7829465687,64.7241971484,45.3006083858,46.7945796919,54.4565430288,42.2045559807,32.6124649073,32.8579257076,9.24446338624,25.9462522604,8.16147346001,7.92006152752,1.97829591165,4.07304611663,4.25624296358,6.45574812839,0.219665810504,1.54971915621,6.20864457211,2.36163430889,romantic,GeorgeManvilleFenn
111.978977696,-16.8007008083,36.0536546919,14.0228453555,42.9015478997,8.26472980002,25.8785187108,39.5971816007,24.9817909423,38.449222556,39.7308430387,32.3704859296,44.1843424031,36.2142327064,47.9024173898,31.731108757,29.6681425127,22.6036346952,40.8027688014,5.44803448915,21.5335066109,12.5037578519,22.1697872825,41.9562656457,26.4012043866,35.1794295287,35.9494028251,35.4111434656,31.5340198077,25.171688906,25.4113537558,11.7864185062,12.1912079844,14.5996565759,18.5480253511,20.9060603376,12.5589059415,15.7045009785,4.78393265323,23.9731712071,26.29451268,26.4525114062,9.37527034131,35.6440716061,18.3502803805,38.3393538635,32.4383655128,31.5672739862,40.9534930778,25.6966625478,25.5287817732,25.2104566005,16.2045203969,29.8060623806,8.8151244627,12.9382616892,5.92280297789,7.35754752955,4.13625155138,5.97631012204,0.572030292716,1.97492163009,4.71460861774,0.0,medieval,PetroniusArbite
154.605550762,-25.1075604882,38.0132215022,14.0587220414,44.9084847457,9.65441190996,22.8057621446,49.7485247755,28.3889224836,44.7044017347,49.8676548438,37.6173600648,47.2476049484,37.6860464617,53.031952746,34.8838899967,28.3235269663,30.6955370722,52.3059722126,11.6373621579,22.1414184388,18.7526816869,37.1706134161,40.417287114,26.8052393743,30.2696240512,42.7493464177,25.6306355825,35.5361923811,22.2422091907,42.4241505495,19.6195835137,24.1214053779,23.2271387314,20.3058750897,28.1184444717,13.0394716633,4.72216283774,4.47239596821,24.0925625824,20.7925089272,23.446980226,11.190730909,38.7649205327,20.2608811838,54.9897964566,35.5499672186,39.3071618226,52.6425274827,34.7126298062,32.1008901194,32.7448125579,11.5411721469,26.4174683003,12.2612230382,9.10239570431,7.01716464104,9.27102659988,3.60360879606,3.34973185254,0.10431265767,2.30089946114,5.35769899717,0.0,romantic,MrJkai
174.394307658,-18.1356586108,37.0408217332,15.3873073153,45.5247202365,10.0230649912,26.5029855728,47.7787605337,27.724125796,50.0202987983,54.9341110187,39.9360266846,54.3490151178,41.5981619296,63.8457169727,54.850181598,25.151741914,35.8505084127,61.6505791506,13.4877221795,25.5105500218,27.4410215028,50.0567851875,50.5945607919,44.6402427715,32.3492735277,55.3226221009,32.0281504753,43.3508016529,24.7260381877,40.306465451,17.9107323206,27.5929316923,17.4572082712,14.4933907349,16.8896469233,14.7187525587,3.92587563401,2.83473828068,21.7680423524,16.6011310418,26.3539072139,9.0498150509,39.4902654065,28.4629269084,63.7702435965,42.4375120649,44.67879245,45.3808623597,30.7128535458,24.8226925345,32.8711081363,9.96135874416,17.1647836845,10.837601301,12.17507899,3.0083889243,6.57865041751,3.08408685834,1.7793046867,0.0495964212779,1.82813355227,5.47655895461,0.0,romantic,EmileGaboria
185.176770897,43.4756249916,31.275631855,8.59610074324,20.6977556545,9.8813231579,12.9209163174,21.0291082666,30.8179765345,31.3675977049,45.3586553732,32.5368821514,55.0565226516,52.2783198294,47.4070590917,34.4879943503,10.1216706854,40.6186828386,55.2201331766,16.8162432783,14.8340678796,40.3141300507,19.815740774,56.9416295186,41.3911217922,27.1369160458,63.8476948794,48.9730105611,42.6734360662,32.4459638288,65.088592088,27.4369579506,49.2760294721,27.4386500466,14.510726964,16.3605487382,13.7820798573,4.30341999814,3.30257365391,21.9900777294,21.2348678979,21.0376948563,8.00374429649,46.7075642992,19.7525080447,69.6766826831,51.5100619406,41.453527791,49.9352494368,33.9294040847,29.0420269017,33.7744255547,10.9811588877,28.2968624792,15.1905909027,8.53304303959,1.25573663573,1.88847124621,3.96085091558,1.22038765255,0.216927615158,2.61790316963,6.49398604436,4.039408867,romantic,MrsMolesw
93.044385678,9.32285276878,36.6428953339,10.7252109926,33.5242654472,8.07137012222,20.1636586164,32.6336253483,28.4021464347,29.5912191089,49.0928341114,38.0199670516,45.0331586837,44.5717546766,35.19195719,17.031009245,22.4865265274,16.4553289035,40.7739023609,6.48905146401,15.8682542455,7.30022971442,25.4383469211,41.6420128245,22.007930469,34.7440814707,34.5964719352,35.9728801774,32.2743687004,28.1762040342,22.1778333714,9.64288681068,12.4301469395,9.44057722995,13.6249631677,13.0928744316,13.3315579536,3.56316872951,4.30436689961,18.8967956438,18.4161800027,17.4767061194,8.18310674572,35.7679604229,15.7432502194,20.313104143,44.3135958422,47.1537550605,30.4281852245,20.28731783,18.8565382546,18.7740523606,10.60492466,32.4892268552,4.77368269631,9.61131373207,6.73320332582,6.4067707637,4.9427253131,3.59263851726,1.72659199208,1.34257939901,5.68246610439,0.0,renaissance,BenJonson
167.89777238,17.2200133144,37.9457425953,11.2894282817,28.9389572963,10.2886698405,20.6779661017,29.2023398033,32.1287128713,37.2219064631,52.7620434092,38.7179822269,52.3497881464,46.5437115259,49.7563373659,39.3997175141,13.56115407,39.4119055219,55.523560517,18.0748192101,23.3122386711,38.4394234269,30.2181133614,49.5166731369,34.5910333969,32.7311202222,55.7757531677,38.4760311183,41.133755229,26.6224084693,42.1367425601,20.5386428125,22.2314377555,22.251335538,20.0640530946,22.4143888717,15.7122842769,3.28207995527,6.14396376566,22.7976840935,19.5349916056,25.4261039596,8.90825364503,46.7359458459,21.6922203294,58.6823229188,49.9133013504,43.988401783,51.7465672013,35.9293108272,30.1677908261,34.7441132361,12.0929070195,26.9413795229,16.3213830239,12.1809202666,2.15610012169,3.31481178842,3.17819583252,1.17552045944,0.221238938053,1.99024730059,5.46143194592,1.82266009852,romantic,EvelynRaymond
164.029716398,-4.25555467335,30.2278868803,11.7230331207,30.4153666611,8.52217730712,18.9299814898,32.2620745381,25.9247455846,38.8356609289,47.6689205448,28.9247018011,42.5846602221,34.770366012,46.1268522441,34.500192604,17.2218568826,30.7082958535,53.6377523769,9.19626451797,17.1205785964,28.6692817001,39.5850297645,45.5080314125,32.131960192,30.3350927607,34.6730328203,28.9856933453,38.3307493036,27.4212014276,50.9141024805,24.9496115388,26.747814668,27.7630027058,21.0540347135,28.6009432025,16.3871408474,4.62551147483,3.89203583413,20.4949942282,17.0126197916,21.3788940406,9.1625968011,38.3136457387,15.1844251716,63.1718592923,38.3162522044,30.6534422863,57.4188379682,40.2425118479,34.6162757494,35.2189753782,10.5238047509,29.1791115868,11.0992309377,8.25744098983,3.93580029458,5.79664928415,3.11284508815,3.43274815636,0.232997091404,2.72062315949,3.22628418254,1.47783251232,enlightment,IvanTurgenev
161.262571537,18.5692495616,45.9727178216,11.3578202141,31.72603507,11.4726598536,18.4673249549,32.8002064224,40.762315796,35.8692365412,57.8042569504,45.1288371758,60.0885554466,61.7670872099,42.9985686847,31.2737434249,18.9627934848,23.7086850766,56.7211191702,14.6783506077,26.6416232499,34.5047464875,25.2393929658,53.8157639029,41.1695619001,35.266879191,65.0515399958,32.0232262938,41.8115623085,29.4356433385,35.6972743908,14.9538057403,26.1562103587,15.2960990886,14.1532856816,11.7578675775,11.747151324,7.69186276305,5.27415135981,25.3960604292,26.3933112528,22.5579160884,8.7932835802,54.4371317435,26.0591063072,70.1520834176,42.6516765106,46.8821957222,43.8483256702,32.9127367213,23.9835909675,30.9154621476,10.9366485445,24.1107240253,11.6286266673,13.0608380859,5.46347957521,5.12648562138,3.28846452729,1.6238829616,0.166662754395,1.60943561657,6.05618018554,0.0,enlightment,JacquesCasanova
120.814226413,26.2008943532,41.0757431251,12.6753941182,38.9171251419,9.36774456934,22.6113563031,33.7881262582,33.8604386754,36.2702987983,52.3100847009,41.4266422722,62.290571239,60.0914864109,51.5991963408,34.1048728813,29.8885840193,21.4099904245,52.0898354877,10.6105136288,19.6349870042,10.508852708,19.2088444429,56.9135620674,36.6998149222,47.7088568531,58.0821498297,42.0546307967,46.9437591619,31.7755844729,29.0509591251,14.8410522772,18.0122227072,9.86466547953,12.4535036271,13.6906924202,10.3464306184,10.668157674,2.41407043684,24.9743422608,30.4073517717,24.613003096,8.222435168,45.793537469,25.273282226,20.3515184955,69.7454360779,58.6640411996,34.2302946603,22.6811526625,19.4771270064,24.3722427175,13.2590959206,35.0274301917,3.40607434698,10.1619626689,4.18382686297,6.47327994771,6.26232934875,1.10193826274,0.763444520081,3.3096482062,10.1865276533,0.0,renaissance,Moliere
135.340324001,23.3679147767,41.2285152986,12.0227196055,35.2334025245,10.7877386229,24.796658669,36.6272121922,32.5448131858,37.9934169436,48.9437838498,43.8958475746,62.1570714072,58.4056883286,53.5068018375,38.0839852238,20.1597687255,33.967811633,51.4333815421,17.2278166854,28.0657527578,30.2327251394,21.6774999285,57.7903910255,35.925909399,45.7455430872,67.8797640747,41.8294513518,45.3320571952,33.0932951037,24.1120680145,11.5454905312,16.5589599099,8.46095141185,10.5987391217,10.5626531356,12.0515922974,7.48693576482,1.84509234416,21.4074372296,20.5653849552,23.5767287951,8.0897894038,40.8816314576,23.0261433626,34.3720433416,54.9415370105,63.5331950691,36.4727400651,22.3981161988,21.5164546279,24.9881898417,11.0160857151,15.5254410879,5.82582124314,7.51237186465,6.1776706674,4.13508156603,6.13364687439,0.5384063173,0.937058176677,4.21777456261,8.70796548894,0.0,renaissance,SamuelRichardson
150.994442047,2.92150145644,44.1355375404,11.3023350762,34.7908479609,9.19338377154,23.6175499759,35.3048201466,29.2259225923,38.1942189022,45.7576760191,39.0540599408,53.2540371297,49.7593615416,47.2722609327,27.5847457627,26.7190488069,22.7976380466,69.5999412456,36.0142777675,15.0197762459,54.8674862739,51.5621665048,52.8559189301,32.6576613906,42.3171538156,48.7953144738,30.5330522839,40.4630126212,32.2661005735,26.7116349947,10.2048766412,25.0303583476,6.21622996693,12.5391649946,10.6640676915,17.4125963192,5.34106793402,2.32179139858,26.7069905357,19.2206415127,28.1823366466,12.6580290538,48.3394150934,22.4850936968,60.3760029427,42.3684329854,28.1044705068,37.1784828898,23.6456681899,19.4125778324,29.774929118,12.9859610437,17.3167724835,5.4565207123,10.2118790325,5.94931876208,9.80497902706,4.89646613103,2.09978463747,0.0,1.86206896552,9.92750671988,0.0,renaissance,ElizabethCharlotteDuchessedOrleans
146.833555664,3.08102996589,33.0942036116,10.9318918865,31.301903348,9.32812082092,17.2582180519,35.8447872635,23.3831653842,33.7406625528,43.1123799441,33.8973522847,43.9236630211,38.5720194791,43.4348492528,31.6518697875,18.4683668096,26.878619306,53.0533266186,11.5032272876,20.7997675282,16.4102285904,31.4949664171,47.2112631883,34.802511375,32.1239107114,50.4107856058,30.7375581812,38.9713781755,26.1141218728,35.9193856819,15.318227517,22.8246018833,18.5601628085,13.7040732329,15.4765596488,12.2563780655,2.90546747074,3.66667069808,27.3661249678,27.4571125614,23.26637026,12.2255590064,42.3980518222,20.8265731051,62.5166267624,40.7747083162,54.1283099123,50.4067933108,35.4272969096,28.3132142438,34.7545181249,9.15566755919,19.8592239707,7.4970028633,8.15490256321,4.30797339814,6.10303063318,4.45614002345,2.12969609954,0.412493111608,2.06266275232,7.59492197955,0.0,enlightment,FrederickMarrya
141.485004668,16.4975211044,33.453977803,11.808349298,34.3080550573,9.02356636312,22.3907976458,36.46651142,27.7225900728,37.5202987983,40.4823471923,34.9317088209,44.7623011868,38.2509774709,45.7980526719,31.2228378965,22.0056155701,24.6531955118,54.1428184037,12.3857136744,16.9858393386,14.2026720609,28.2909088226,51.798863778,40.2179710293,40.427768678,52.5493302395,32.0389680293,40.4970338039,29.7970038343,39.7959359572,20.5185546911,21.6537896803,18.4451010704,15.7464352286,16.1339789878,15.8205928314,4.58377239199,4.12992654146,23.6166228919,23.0650281061,21.4985397526,9.86138561152,40.9259733867,20.8972174901,45.0238831679,70.3862163937,51.698619466,48.0437684549,31.1609122017,27.2504036104,33.7204651308,11.2563819863,34.8327872584,11.4685182561,8.68001446022,9.94058555442,6.34761000834,3.45221764975,4.15539234635,0.593810546159,1.37073654315,4.46425774275,0.473664266768,romantic,gustStrindberg
168.358758404,21.9782260637,34.5592910507,9.58349247325,23.9730154572,10.3909948706,16.5289470756,26.4318000532,33.4051826235,34.6670997077,49.9437533086,32.5200383342,53.3898276244,49.3279641841,48.210148335,34.2743644068,10.7441589756,43.852537504,47.2475323149,18.2199147042,15.3723584586,40.8493536495,12.3033202633,47.5289487423,32.7178807215,31.5853282194,45.631053095,37.7628319354,43.6254424542,24.6090648434,54.4534331302,26.5687971913,28.566212945,27.183922666,18.6905772496,19.190182962,16.3236324269,4.61699748393,5.7234168642,20.8919818766,20.762348679,18.3685025257,8.11968883298,41.6156327675,19.0005678592,60.2278318045,40.9325546174,36.8554983339,51.721040537,35.0048960179,30.2259838195,34.2016880316,9.3592061742,28.7271158232,17.0464314392,8.22876563205,3.38781645947,3.79528245356,3.33333333334,1.48600143575,0.274336283186,2.33855799373,5.10873992018,0.0,romantic,SusanCoolidge
131.816080978,-41.3643173925,49.90774803,15.7672205049,49.3004353955,11.3193889847,26.2574109494,58.3331072392,36.0733065788,49.2553240848,50.3875822431,46.5085380728,53.5107166558,45.4553986368,53.6946339259,40.4446630347,27.4085688154,27.1966622589,47.3995299647,14.6201425128,23.0817041474,17.7405646837,34.7010598189,38.9030936667,26.6433050389,29.6027232477,37.1230059991,27.5735271292,38.1641919881,17.5434022308,23.9611611945,11.9264038035,12.0931669624,12.2280771887,13.1180682645,15.0062337432,13.6570809945,3.9089021127,2.63503217067,25.9560828607,19.9450258145,27.3423496822,12.9575125652,37.3246299948,24.3418917823,51.319631239,22.6276090891,31.1692807993,45.8074252918,27.8829885027,28.4436878542,29.0233062212,14.2113718696,18.1924252164,8.73533202427,8.60848654041,8.68207647182,10.6389932996,2.40241501264,2.00492257204,0.0751239910532,1.80176145693,3.66306333562,0.0,enlightment,JohnSCAbb
169.29610242,25.9971353597,34.7698848639,8.65535688068,21.3806331001,9.28780481619,16.8836306544,22.8478297875,32.6553708002,30.9825821274,48.5169990001,33.3694733242,50.1188308631,45.848191314,45.8779216955,30.6301004394,11.3189767468,44.0900923266,50.9565217391,14.5018233512,20.6890923017,31.845253269,24.0426980454,43.5012273622,28.3659035406,26.0751647914,46.8800730448,34.5087992943,38.7504419576,23.8048734663,62.8325730715,30.4193362795,41.6656745638,24.9816746281,18.5343817347,22.7580967757,15.6492861708,3.37443957796,4.20970199797,19.8328726277,18.563436194,18.405814157,8.29655459163,39.5623874972,13.5699939008,56.9639966656,46.1881245153,37.2808304041,45.18873632,32.4713924033,27.0901743413,28.3952914808,10.4176296841,29.430780716,11.5594882587,8.11721101661,3.64926476502,4.33662403483,3.45282247431,1.69431815161,0.228550538285,2.47300592128,5.14180385484,5.61941251596,romantic,LauraERichards
88.8945267513,23.8853590556,54.633501665,11.7803879535,32.4906121736,8.40466252038,18.7330786634,22.7149080645,32.065433264,31.732642966,40.5408844729,46.6737370488,51.6033985583,53.2623851975,36.680598075,15.5340069535,12.7444020185,23.265977559,37.7033806381,8.85549644125,27.970131349,17.3497741637,16.2917684735,52.1722497794,26.8345753305,44.8210961106,35.827844016,62.0656799848,36.8776420048,32.6202029113,25.8868977025,15.9495244331,9.9234707116,10.6228597147,9.68142638346,8.72689973386,9.31816066504,5.23537128234,3.11938315663,28.7430583514,25.0966891198,52.8725511086,10.9650692151,39.2015198298,15.0646485825,30.7119323879,37.5529745632,29.7695337077,41.568886292,20.9454515456,28.4768284225,23.605832913,40.3037344867,24.5686323785,8.96545710207,26.593943454,2.21964439436,3.19098562275,6.44140952783,3.53553481694,0.0392731842698,8.2469254883,5.56951397548,0.0,enlightment,MaryRussellMitford
96.9183054588,-12.4912199234,50.2120988277,14.231716472,43.2721005614,9.47984195357,25.3118107385,43.7513266407,29.1963561681,40.0550216839,43.3656151714,51.2225433823,52.4189746346,49.1891172392,44.2294200628,23.9977982718,24.8543717812,20.0413998986,34.4128015484,3.3695640318,13.6705377145,4.9377476343,25.5165053899,50.3930571841,37.0917605461,41.0312465152,36.8264612433,40.1309717681,42.3298483826,28.2162225278,23.8940269546,10.4712841709,13.1258710079,12.212429108,10.3914910616,7.75080067025,15.3758554941,5.28457958526,2.12309017749,24.6690582063,21.4881048293,31.8799183353,10.9983359697,35.6895098195,21.0087016067,33.6668248926,36.147394106,25.6385256314,40.1925603441,18.1646378592,26.4794999563,24.8871651256,20.2301921871,18.8207737018,4.90543390376,9.40586095575,10.9677410299,5.45360160734,3.29025986252,1.71973311938,0.132943579065,2.8717192206,4.58437345778,0.0,romantic,JohnMorley
173.997894507,-15.0485844554,38.8766058294,14.7918290492,39.0501821992,10.0974783491,24.8671861215,44.173800143,26.6818547884,47.5611916502,53.7176957505,38.8875028381,52.5323684546,40.1777821034,61.274610768,55.1874678993,19.4242247872,41.2091711884,55.8747818965,15.1359225483,25.0934020965,34.2898295146,31.9731724962,42.4123363729,43.1202720836,33.7013836286,40.8540482728,33.1286703359,32.1922431437,18.0413308203,48.6457891935,24.4756029491,29.004878741,21.6031081612,16.6619310874,17.7539806876,20.3728683382,2.788014334,3.06743783928,24.6423321422,21.8569676619,30.152552081,9.51948262243,41.7046876828,29.5809457436,58.0053587813,42.3273701217,36.2873115978,55.1103411205,33.0801251346,34.128725467,35.3638410399,13.9346719677,20.8730963708,14.1382651798,7.99144566768,4.81078411595,6.25093887065,2.69300886585,1.32208662359,0.0403284031603,2.09429720401,4.42413875663,0.0,romantic,WilkieCollins
