x,y,positive,negative,anger_emolex,anticipation,disgust,fear,joy,sadness,surprise,trust,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,epoch,author
8.33312578894,51.2780515931,45.3889153818,8.34858881324,25.3209326696,3.83093323851,11.1894077069,5.50005697573,6.7885735942,15.3337122442,5.36659608259,34.5436755264,24.2397944424,27.7160028224,13.6023596802,0.0,6.56023946121,2.52154484519,23.6116333725,0.0,28.884619731,0.0,0.630718131348,52.6492282566,20.7618574073,58.6827139267,29.4300042108,77.4588204616,28.8998534091,37.6852668725,4.48413409825,3.84263934978,1.04369221001,1.1549224116,2.33446519524,0.0,4.76342100235,0.0,1.08152726041,27.9749237936,19.0642396395,72.6780185758,10.1794733585,26.4371463324,6.70073821693,7.33728762903,41.3287747014,31.1723720085,24.5582358868,10.7176163387,20.2953464118,10.6426999748,70.6784270489,25.556308944,1.242265363,39.9038844489,0.0,0.0,6.47984845515,0.0,0.0,14.5454545454,0.0,0.0,enlightment,JohnJaySmi
137.79585997,3.82910872869,40.885247323,12.9855762381,33.6957470963,10.4918174096,18.8719895615,36.4264823185,29.2217020745,40.8810416605,49.4940805621,38.6100286715,51.6546856074,48.7536746083,44.6609902729,39.3634437596,13.3585795596,25.6594028378,38.1831535093,6.55015761171,30.4739107655,9.36737192018,20.1805820353,49.675372485,37.378676129,31.5955481278,42.6259687562,41.7469053612,47.0520933891,24.431367045,43.1249796278,16.0602562925,33.5496718846,18.9366573391,14.1732380137,14.2334164307,14.1293209751,4.79197905812,4.01017455284,23.2287213308,23.4319647835,27.323833084,8.77324481564,42.5521276545,21.2979453823,48.1417736229,33.3948094584,36.2334121498,49.8939519146,27.7125210889,29.9352544744,34.3791393447,12.5405766596,29.2581239879,8.48888488112,9.08487471427,5.08547740885,3.20363299608,3.77110315382,1.21712458396,0.0662169688718,3.05246825623,5.99346894044,0.0,enlightment,CharlesJamesLever18061872
102.348222896,-6.13326787417,41.0136173369,11.7137541172,34.154751603,8.37510078961,18.5671947753,36.6963976376,25.62966823,34.0831586407,43.1687841892,40.1318464309,45.281648998,39.5234124254,44.7245938632,22.2997988358,23.1721051876,22.9860043138,34.3566036392,9.05747630205,13.730365013,5.73068224371,27.5364167231,45.2474978024,25.4410350292,27.6061768325,31.4875199957,39.4847470753,44.9587584523,28.3045608266,25.0368737573,12.8023125498,13.8961743311,12.2573483499,10.3423882286,10.2412509447,13.3713110214,2.65289179184,2.1812691767,23.8436201512,19.5106048557,26.4944129251,11.0096593896,38.9790335531,18.042219469,31.6224525411,39.842794803,34.1461527466,48.8994874085,21.6127751449,31.9369184137,31.119015086,14.7265822503,17.7376302631,5.65224299106,11.2676294313,6.74462779023,8.14023549765,4.96647842327,2.16341447497,0.427419188481,4.04758135166,6.57400756774,0.0447828034035,enlightment,ThomasCarlyle
185.311639014,-7.46133456169,37.0863545399,13.4260549076,40.0868583865,9.36267441017,25.0246063694,41.3301933376,32.4433253042,44.7138806306,55.8109703954,38.7386572306,57.1030837558,46.4576154763,62.3470531947,37.1808452846,25.0059161757,42.2481524221,60.285998373,10.8620148626,20.1587315386,33.867404727,38.2470869179,43.7197833826,29.994071562,27.5197623432,42.9394668418,26.2308728692,39.0847559249,26.6137898273,57.9651860331,24.8376857596,41.6335202557,24.373911512,21.3985717169,27.5073351758,18.1435198566,6.37190598052,4.01140300607,21.8377616836,18.9515772731,18.855366566,9.24589042815,44.0701822901,19.7740575722,63.7878651224,44.2283799254,45.8355942755,49.1175602378,37.6677738004,28.1800484285,31.3706436094,8.73886862861,22.8782497783,10.0129712996,10.7316096802,6.22539311365,8.09039519613,3.5868795128,3.60318073886,0.205791485574,1.48058837714,5.97239365668,0.359984842743,enlightment,CharlesReade
104.380955492,14.4534866683,45.7158861001,9.1974349829,24.292370865,8.53612962084,20.8398962448,21.9129426375,28.9788619034,24.0297174407,33.8091906959,53.1535261779,45.271363944,46.4915974419,32.6884808555,16.8127738383,10.8488044756,17.4022258121,41.2731780139,18.0168358832,12.0258025235,13.9771748639,32.1697202929,40.6532204989,25.06729716,31.1065915587,26.5056127722,30.4307498131,33.1509885945,25.0493099754,22.9597096099,13.1498581253,13.4326273071,7.37907475379,16.3588957732,7.90672801261,10.8876244888,3.34692165935,10.5969931996,31.9061912835,28.8521377447,21.4599967411,14.7671442057,55.0935144802,18.9449118659,40.78780005,37.6931004021,36.9918824846,45.8789955946,28.693686278,26.5775185154,31.8173338805,19.0330535742,45.3752357135,23.5544579175,20.1554386457,10.507727871,4.11754177075,5.23118320422,3.81462707121,0.0568900126422,3.9289446186,7.00272452387,0.0,renaissance,SamuelPepys
173.006066935,2.61911429686,40.5917720295,13.1570104789,34.8497829766,10.9469701216,22.0226717093,38.2632566095,36.1678699876,45.2394380415,56.5526948335,40.5938740623,56.5114453368,49.1738143165,55.4941938048,45.2631126889,14.716437565,35.03269468,54.1697049576,16.9344896537,21.5147229951,30.9534103335,32.1102353478,50.5972820654,39.0628301294,35.2418944536,48.0551983289,37.4045173863,40.3006997129,27.9758044326,49.5235263051,21.5092527241,29.7595464428,25.7361100607,20.4497482511,23.2017203045,19.7068558082,3.62904139812,4.70404581689,24.2507993701,24.7996914472,25.9057819429,8.72304298069,44.1437153479,27.5632318861,60.2986909939,42.6766823232,42.8336329578,52.9396890296,34.6010470043,31.019445643,35.4707354893,12.8928752347,22.0787637172,13.1685745544,15.0805400095,4.85601686537,4.70635695346,3.44339048043,0.634446363089,0.0679815281585,1.62670507498,7.24492514018,0.0,enlightment,TS
91.0103078804,-13.591024007,44.4387674001,14.9543840768,47.1618199284,9.3421680151,26.1702544757,49.9462800276,22.3078510859,38.884088062,35.133385011,53.2146902148,48.1160466637,43.9139986027,43.7575953735,28.9157082324,25.5294634691,19.7272126214,37.6963656203,2.64430081322,10.311092456,1.86129514226,22.2772658831,54.019165932,34.8650589763,44.4045572203,38.9418738823,41.3834958991,50.9390498664,30.5623385216,18.3251805563,7.88709799314,12.9956971082,7.40851110224,7.22251008754,6.62770313459,9.0992621974,4.12157035025,1.57209980166,27.2985837804,20.3349259647,27.1273190717,14.1175441649,36.3704358469,26.9378194208,32.0644445101,39.1797701423,34.7170616202,38.861455788,16.4367980709,26.551027083,22.5876270442,18.2051766682,12.5518443832,5.36144456366,13.7971711532,6.69545920924,4.88369559296,3.22872633278,0.807609475951,0.0371973159584,2.29636264119,5.67030102747,0.263898662913,enlightment,EdmundBurke
136.303926014,-45.2524845098,34.639495071,16.0117315111,53.8919453905,8.46851406084,27.1431926997,57.5476561271,21.3661967701,44.8595709801,42.9623887671,35.9811523494,46.3236169959,33.0664979683,58.6317030125,30.0998789346,47.3375381582,23.0123265393,43.0569637961,6.09696873372,19.5550748269,4.2802216059,26.9434152308,42.48652246,32.0154270929,35.3394507739,39.9531155723,34.250986674,32.9342520376,20.7784044363,35.8969762161,15.1363897649,21.5295769484,18.9553124735,20.2333178988,19.9410167647,20.9104720663,3.79740937471,6.08844113331,32.9871524155,33.7564220705,29.9551122388,14.1219805351,48.298995943,27.2291852573,57.7327171989,29.6507136142,28.7725632513,55.2590696338,34.9137146232,36.0713396789,31.2434415577,14.3588666631,22.4792549085,6.57683128988,9.04297889933,2.50008805928,11.8576798263,3.43479870229,4.39698492462,0.619469026549,1.77306729031,3.96521563745,0.328407224959,romantic,JohnMcElroy
119.279143266,-10.1092216305,46.125152334,11.3759564857,41.365819579,10.2490304144,16.6046063123,42.032514149,25.0926145246,32.9408898993,37.5337480148,49.6114305628,54.3653751255,53.4368232804,42.6174496644,28.552259887,24.6786397273,19.9345675072,50.5694477086,5.0064898943,15.4684145101,14.4803088559,35.2522272983,54.1939197601,35.1940554128,46.5833443548,52.8396432263,30.5776000695,42.35796775,31.5140052933,21.0005826461,9.07011975184,16.3482677884,7.03383363012,7.19902762772,7.5098569087,7.88511749347,3.53648308638,1.45910938029,29.9742464038,22.0071573739,33.8394166531,14.709362294,48.1823470306,28.1516183986,57.6704140516,30.1357613792,28.4870385597,40.8663217831,28.5799216637,23.4713385622,26.9493918926,14.7423741272,18.1877581212,7.4602049974,9.6641265964,6.95125152115,6.80067549164,3.29054804363,1.16116295764,0.0,2.26053639847,5.88335912682,0.0,renaissance,JeanFrancoisPauldeGondiCardinaldeRetz
121.065523396,-21.0772408613,42.0005651813,15.7937898124,40.3650336215,8.4295895366,21.6343384144,44.7910256897,22.0315189414,41.3670564036,44.6148755956,35.8964976477,41.0849626491,31.9096166168,47.4612063438,29.6880885122,28.9631662093,26.2958825407,41.1250685468,9.49440632919,18.4578295099,14.4638006783,34.1069822655,43.18750753,27.7559551762,35.816543961,33.8103076472,44.0970924421,33.5094807347,25.009925011,42.273365603,24.6470767406,16.3366271149,19.2805901806,15.9528219375,22.9439300639,10.8926107538,3.84586711397,2.89169206457,23.1820282927,13.3864981886,38.3357775243,11.1627504608,30.5240890581,14.8003028582,42.126276908,26.3998597344,25.7102465342,47.881871729,24.6195094656,33.7007575991,25.8103901885,30.1449957123,21.7481353634,8.47070678444,18.5929603767,3.00460521606,13.4578998021,5.24049034337,1.79109834889,0.848649875198,6.90491118077,2.98064130759,17.684729064,romantic,CharlesEgbertCraddockAKAMaryNoaillesMurfree
153.558589377,-52.2083071316,40.5285769795,17.3353286184,53.0608680464,9.21605682089,28.601849448,60.8469125486,23.5351824656,54.0702473747,56.2886006706,37.0173738166,51.8787471427,36.07549251,66.1273315379,51.5551435969,31.7847343477,35.4539046707,44.374902076,7.96673156561,20.7076129129,12.9322848267,36.4663397165,40.5685109079,31.7309374511,31.0122117886,35.9517156018,27.8516015472,32.8929648301,22.0395897662,40.5286392972,19.6191827378,19.009352223,24.4060035614,20.0509980964,31.0861796542,12.5761531767,6.08750349455,2.9673213681,22.74602779,17.9915540043,27.915376677,10.3214926611,34.0701958503,25.3868540602,53.7455648282,24.9643290075,30.7493400268,50.5901508205,25.9222776586,30.9769182192,34.4700908968,9.67830454489,16.9810351559,5.93500543196,4.79471452973,3.68993931296,8.74098890523,3.639743506,3.74042833213,0.10948491037,2.01613839545,5.60329613641,0.431034482758,enlightment,JohnRichardson
158.517728807,-21.6651544193,37.2780645919,12.6727371738,38.5151477182,9.15958175625,17.4777351894,42.3570776241,23.3959551562,39.0294703249,49.4142288305,37.8135487928,44.1228107167,35.0989180949,49.5363718987,34.1247543601,22.8211162565,33.4670200808,47.9409390487,8.26554551391,24.8635316199,17.4173771329,38.2390983723,40.812473845,29.0592501048,25.85004284,41.2330296973,30.6617259409,33.6165661672,21.7659327592,47.1918016431,24.3685688536,27.0007263919,19.788083572,17.6254219317,23.9460764014,15.1269904117,3.21133813859,2.9323532443,24.7343995417,18.2909704907,23.8028777692,12.8157767356,35.2360389693,22.3628496655,65.8013896011,30.3904238763,30.314171689,61.4148460697,38.1695785978,37.4929871393,39.2665586877,13.4841091031,28.4102816988,9.97734801297,8.88451242079,2.91542648824,5.87336663422,3.96015983778,4.14338774618,0.100038476337,2.30097072676,5.84443869944,0.192760762475,romantic,CharlesKing
177.906352917,7.72577916181,29.1736683546,11.8301778165,31.0300410444,8.96110651755,20.9885504474,32.9184053308,22.4530159783,38.5900454693,43.5803146033,32.8830931223,46.5426417644,37.0373975036,52.4082295681,44.1951674737,16.1897635083,37.0793625462,55.0258519389,12.7221795449,12.9191353341,30.9029920413,35.7471748727,49.7910240253,35.8097842601,24.1914964637,57.5893711617,37.4991462968,36.5424985826,27.7603346146,49.512914255,23.5529127248,33.8644390651,19.7274412182,15.5031089454,17.869641987,15.6676158332,3.79607811814,3.02537371196,21.2637885813,15.8158080763,18.203403245,8.96515960001,47.393531425,24.4960249858,73.1994653162,48.6458194331,42.9310227575,52.7816140096,42.1402259496,31.783900438,30.5644130908,9.22622985246,23.9901902942,16.6528337281,9.07730588186,4.74582684251,6.46191799158,3.12701212172,1.78699620552,0.0396285130799,1.45991939095,6.06011240531,0.0,enlightment,MrsHenryWood
132.408291447,-17.2068371413,44.4458518783,11.9180830118,39.6496485023,9.4045279155,19.4950024107,40.60612679,23.2449725236,38.1422032316,38.9045129698,39.6185910002,43.998119693,37.9487639602,44.4395759415,27.6030632062,19.5279371414,25.6822534312,55.8064776733,12.9835550714,16.5188156854,44.9827732156,31.6950100123,39.6057281696,28.584327781,34.28779262,38.5127569575,26.5188350211,31.9156923737,19.2517644464,26.3721596002,11.8908707257,19.3901543712,9.86740015264,10.3758296033,9.80679351438,11.210437496,1.95170533967,3.07499788351,30.5940182001,15.6433628612,43.8887587583,18.3418678006,39.3559283939,24.0408503691,58.1502747316,21.7276587737,26.1376422729,45.1596619273,26.8056980323,26.3925358075,30.9074264633,16.9220874678,21.80392036,14.7607576402,10.4528980697,4.07400558353,7.24893773493,2.26521164021,0.864815147164,0.0219111640572,1.65055729711,4.12254622465,0.0,enlightment,MadameCampan
108.975499631,-22.2667704588,40.8902185,12.5280278286,36.6286241376,9.4712795238,17.3811102251,42.5787926843,20.681048368,34.6230259419,36.6254880228,43.4617447508,42.6222412238,38.0456337137,40.7195795751,26.4587747175,24.7788829301,17.8213772742,41.5537419213,6.57579848878,18.2093315629,6.07427097673,36.4307544036,43.1373283156,31.3478909423,39.5428294317,39.1766833825,26.7391292538,34.2981291788,21.6415210079,20.0490487182,9.49846402636,14.2526737172,7.31397863139,7.67081629109,7.06513312365,8.56285423168,1.52755451496,2.35605210802,25.4554009062,16.6746515198,32.5231434333,12.4671847238,40.0163282035,24.1734987223,54.3617950663,25.080146372,34.5380999264,44.541853683,26.1531142171,24.9376338346,33.4447079333,15.8694413818,13.7075833693,5.69868570214,8.94686097761,4.44318344508,7.74329955875,2.8021711085,0.616363065326,0.0598834240981,1.72283176593,5.39754215199,0.0,enlightment,LouisAntoineFauveletdeBourrienne
89.000694972,9.5264041019,42.8611640968,10.7407358629,29.144470643,8.25810402386,18.0614793112,31.257201099,27.9870750233,32.9973882213,42.1166401976,42.1656284486,48.7768078457,47.8930955335,38.495133872,21.7999646892,17.0858623652,19.2487232684,30.9766451234,6.64905123926,13.8405469545,6.94240070042,25.8778293384,56.4231625636,26.79737208,30.9729018795,35.4585359007,53.9506280152,42.3063629971,38.2616526981,19.0362809251,8.80003687139,11.0841038666,8.26888832358,7.95020450687,5.60367105244,10.6752425227,5.13931600037,2.0397688791,20.956376518,14.9014388383,31.5758921297,8.91571783798,40.4564845665,21.5958025743,31.0678514227,39.941082403,25.2867096551,40.2625586283,12.9332587274,25.7131161535,28.8726021449,17.3563640818,25.6980829686,4.12317163415,7.66910938234,5.67598845117,6.72086942311,4.72706686698,1.6555994257,0.227762650329,4.36143039591,6.39067633244,0.0,romantic,GeorgeSaintsbury
151.854934784,-12.3143469407,34.6989857645,12.6825261465,42.1114968125,9.73883010284,17.6928671801,47.4009044369,22.531825551,37.9526068168,47.3928923299,35.9140856421,47.9215234173,39.1107109932,52.1777644785,34.860032172,30.9468048742,25.0840071639,49.708178287,8.14063240414,21.1869514446,10.0562974566,30.4999980015,46.5065821668,28.0518263768,30.0477719486,54.3889059024,37.0567253877,33.8150174201,25.1920979758,36.1596649536,16.779919257,20.3802179099,23.1733514232,13.9136215723,16.1742519332,12.3173562023,3.76401702233,3.52225373443,31.2268212309,27.4328259845,30.8231152572,13.2069448419,56.3292171277,29.2690982081,62.5905075191,46.1697012202,54.9214884379,58.5806523732,41.8775969619,34.9746609866,36.0300270878,10.2692024991,25.1309868705,9.17843591076,8.11498611959,2.99242936415,7.62265983912,4.9855840065,3.11976549413,0.336585734816,3.00021285653,7.54606626664,0.656814449918,romantic,GAHenty
152.902881747,-25.1916784143,39.6552342126,14.2811628201,44.1899500172,9.7079797488,24.0001003554,49.6957942975,25.820948968,48.1750186271,47.8223383054,39.9251637404,48.1484706803,38.0628983387,54.4501748889,36.6400797607,25.6745851246,32.1224723531,55.7726031658,11.5715088186,23.1126149183,21.4278999681,39.9385575303,43.8312700751,33.3434890489,33.3828651153,41.9705645915,29.8922033067,34.2949021291,23.9469757908,37.9084454685,16.4410534088,27.2055613785,16.1992907058,14.7481569414,18.0474590935,14.6315241374,4.26293805193,2.52372960698,24.8554156043,18.9909506261,27.0964928256,11.6915840621,40.8292969734,24.0968533921,60.3049027046,32.9150527143,39.9765540873,47.6234931877,32.0468371999,27.3035709683,32.2572190816,11.773093802,15.7091783271,10.7923713626,9.47333238582,8.40413332529,11.5900650177,2.69516585784,1.54923778557,0.136947903736,1.9863953941,4.20274161632,0.0,enlightment,lexandreDumasPere
120.192012362,-7.02682044584,43.2641869337,12.3627455793,38.1689570581,10.7101874283,30.6197381597,53.3973072926,36.5843522151,40.5186158434,41.0071466385,48.6256316432,51.4492518219,46.2692080542,48.1519335621,37.0859013867,19.4063357446,21.2561297624,49.9627176584,6.37358191595,10.3319327299,3.99245696631,36.099728898,49.5291531938,27.1451567134,47.6556331734,46.1435934199,31.7182209333,37.0605118004,32.8350443117,27.9702728251,12.6100129851,19.2991063859,9.20237737333,12.8721814534,14.5817811303,12.849310786,3.69913843495,2.82070621556,24.671224815,20.5061572694,18.7684240153,12.6232075804,38.4453771412,17.8049661865,38.2181007259,49.6379449221,56.5775030786,40.6398800489,25.817486626,23.6574461842,28.1152503038,9.0811533193,23.8639865959,5.81756347662,6.78794959123,42.0701563344,8.8655801354,4.92164442781,4.79344775827,1.50628132929,2.75418764447,4.33848956289,0.0895656068068,renaissance,JohnBunyan
159.345515994,-25.5631941567,42.1443163535,16.2782398845,48.5732860372,10.1934551572,27.5067714781,50.9310557512,32.6831555336,54.7519164643,56.5958304974,42.3325367785,56.5658677354,43.5525214571,66.0118106149,48.96309748,28.503459808,41.0763049767,50.7588737806,17.8631765457,27.2922956051,20.8671100492,28.4827534621,40.0866055851,33.5675634673,30.2250689104,38.845170193,28.3750940798,31.1685783637,20.4668431113,45.4966222177,19.5498866758,31.234232651,19.7091091164,16.2583572813,20.5631956706,14.4100460027,4.48655652738,3.00894570493,23.9937925201,22.734409955,24.4711365617,9.91375590604,38.7996141923,23.7637795985,43.5425760069,39.4506350459,44.9402057097,43.5595326589,27.3769556316,25.9885408515,28.6275538068,10.5918109005,18.1329857962,10.7503300787,9.6157695924,7.00940473066,10.2553327263,2.68065159306,1.96105242767,0.0987066031314,1.79485053048,4.30240571154,0.0,enlightment,EugeneSue
98.5338405855,-10.8754018206,42.8030784719,12.9516390312,39.9960702122,9.63415838651,25.2757482476,45.3241918943,28.31588422,35.9304969146,37.2068554791,48.2566649242,43.6845508534,37.576096742,44.6723378789,24.2549435028,27.1588924919,18.2293329078,41.608519389,11.6521416651,10.5277432478,4.85467002105,26.1673681307,52.0428106719,37.2741084501,40.5894282061,36.6921869617,32.3771133035,50.6106761057,30.4209307455,22.4455449982,9.11268215264,16.7582046907,7.99389468329,12.7299737614,12.1561157135,12.391262816,6.09169695275,3.77455130376,25.2759085651,24.3173986039,24.5197164739,12.1277275359,32.5781373949,16.8618682567,36.8269076028,43.9024368125,27.3397671701,37.609549576,15.807376667,23.8815899091,25.3615255777,15.5808893789,18.3276829193,4.11364602522,7.90749541991,24.2659094705,10.9963501661,4.02769612646,4.05061019382,0.213750850919,2.72309299895,5.33680866661,0.0,renaissance,FranoisMarieArouetAKAVoltaire
161.9587692,-23.4572475873,36.1312015401,13.8355404391,41.2362093558,10.3761849576,17.2919061924,52.6280054697,24.5192611366,38.1674921511,56.1686628728,34.4756454377,47.8128314644,37.0712588303,55.2132760512,49.3187970809,25.3318921316,26.055298436,48.9590922444,6.8261712714,24.9670395902,7.76207391233,43.4542509523,50.5339899511,37.16817215,36.3956487237,53.5761908408,38.3062062671,34.4713492319,26.7168890604,44.8959640552,24.1920357813,21.3379829888,21.9958873908,15.4730668313,23.0408009569,9.51224819037,3.19809430622,2.91485001129,24.6620506168,20.2143346293,30.195603172,9.51019145156,44.1009131454,34.6577465455,68.4584569051,35.9263197512,38.6875910619,55.4994585253,38.9945483229,33.7984504496,34.4578211037,12.2665074115,22.7244241714,5.12178609103,7.52761330749,1.81653503225,7.20206642335,4.0233686067,2.76606245513,0.628261856138,2.04487402763,5.66404659119,1.06732348112,romantic,EdwardSEllis
93.9630393545,8.32555702445,48.5317271082,9.76603142409,26.4795962923,9.33831130778,15.6251158996,28.8435555025,34.3809004961,33.7293532223,48.4052408682,39.8011413138,48.7095527373,50.515480043,33.2312474428,15.8923527038,13.3212177363,22.7104327208,30.3138744334,4.65351911207,13.4486544081,5.42871157102,22.5229067849,47.6464744209,33.8652839109,32.1757641028,28.7283783858,47.3406368937,46.0136988401,26.0158170017,29.3216654715,15.5297799397,10.1390077838,15.2287676709,13.4977289264,10.3483301796,17.4766423159,6.94017332961,3.38608436941,19.9815863156,18.456904278,28.4530016993,8.0799611374,31.5197600538,14.0256145048,26.511762716,30.0839909363,26.0279816259,46.8665756752,18.0020250196,31.294668478,29.799137687,15.8897464167,31.8445593117,5.23998461507,7.10492677543,11.1890388358,7.05102763446,3.34280488601,0.771715721464,0.286151901196,3.6522864109,3.889968466,0.0,romantic,WalterHoratioPate
127.400515921,1.18788191294,32.1453763312,11.5940961293,30.3333224172,8.06595651516,17.3299985165,32.7365917119,24.5117603866,33.0801904027,42.4865173372,30.7905612912,37.1276609322,32.657272683,36.5429829436,24.7252383474,16.1901346969,21.8400893712,30.0516671563,3.43964398294,10.657983953,6.3328705242,21.912883557,45.5739380999,26.2834590205,29.5565511617,39.5015886384,42.4691153462,34.7261700454,27.8215290031,50.1733932413,29.2252801424,16.9156018096,28.4167514627,17.5538277512,18.0813361095,12.8514455836,3.92612524462,6.43029863698,19.6521347367,9.93762149863,23.0637424637,10.0402683782,36.3431434767,18.4523175752,43.2172764789,39.7931838175,27.8497857792,62.1602576438,38.1915625291,40.1095824051,35.6469419479,12.0669790518,27.9560654626,10.9232558689,8.65886280965,2.46307475721,5.33073214578,2.91474786073,2.50134601579,0.076582709326,2.13514454894,4.31650647552,0.0,romantic,RichardJefferies
94.396481067,43.0312178468,47.5980530681,9.50145677029,25.4390688829,10.5551129226,17.316734455,26.9197655132,29.4126781099,24.7417541771,47.9339450621,46.1566571799,54.6703270732,58.9160049853,34.1614538062,18.8078703704,13.435972765,17.7944462177,46.3878770075,2.79683540392,21.7714493791,3.64559984107,17.3755250988,62.3826246562,40.2528782201,38.3307126727,54.5808929551,51.9205045369,53.8121571105,38.8825785424,17.2139556193,7.61888349177,11.4263793537,6.37101105175,9.20977602853,6.25649128507,14.3150282678,3.23206908334,2.22008221395,22.7265368549,15.2116285234,28.7344069668,8.97710611132,56.8424207168,25.1766672976,17.9873196874,60.0640062555,63.5610661512,38.3880405156,19.4493663672,22.3201019183,28.874244199,18.9936706276,15.4091927099,4.04090501157,11.7585192659,7.93094031778,3.48882957152,6.31219108585,1.09475951184,0.181529385069,4.42431982662,10.4572235345,0.0,renaissance,TheEarlofChesterfield
98.548578609,-10.8777393284,42.8122185132,12.9517048822,39.9965068553,9.63679223542,25.2805696696,45.3355870399,28.3222795964,35.9361805781,37.2233986236,48.2629813557,43.6983340991,37.5894790627,44.6838797931,24.2531779661,27.1697015049,18.2293329078,41.6087544066,11.6461153347,10.5277432478,4.8545117957,26.1708454741,52.0421413368,37.281843043,40.5836970418,36.6975462236,32.3771133035,50.6053130251,30.4182840759,22.4450968089,9.1124416871,16.7526489146,8.00152632918,12.7351828986,12.1565587206,12.4084569827,6.09169695275,3.77476295293,25.277889611,24.3147477246,24.5205312042,12.1297239025,32.5791950923,16.8710959682,36.8272524542,43.9016206118,27.3397671701,37.6112475803,15.8104075352,23.8825155665,25.3617445183,15.5829474458,18.4189114221,4.11364602522,7.90749541991,24.243718533,10.9963501661,4.02769612646,4.05061019382,0.214091218516,2.72309299895,5.33680866661,0.0,renaissance,FrancoisMarieArouetAKAVoltaire
